"id","activity_hour","calories","total_intensity","average_intensity","step_total","intensity_level"
"1503960366","2016-04-27 11:00:00",100,23,"0.383333",797,"Nothing"
"1503960366","2016-04-28 00:00:00",47,12,"0.2",701,"Nothing"
"1503960366","2016-04-27 13:00:00",76,13,"0.216667",319,"Nothing"
"1503960366","2016-04-27 14:00:00",150,35,"0.583333",1932,"Just Noticeable"
"1503960366","2016-04-27 15:00:00",63,6,"0.1",59,"Nothing"
"1503960366","2016-04-27 16:00:00",64,7,"0.116667",98,"Nothing"
"1503960366","2016-04-27 17:00:00",73,13,"0.216667",261,"Nothing"
"1503960366","2016-04-27 18:00:00",178,73,"1.216667",2714,"Very Light"
"1503960366","2016-04-27 19:00:00",318,150,"2.5",5786,"Light"
"1503960366","2016-04-27 20:00:00",174,70,"1.166667",2420,"Very Light"
"1503960366","2016-04-27 21:00:00",76,20,"0.333333",266,"Nothing"
"1503960366","2016-04-27 22:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-04-27 23:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-04-28 12:00:00",78,0,"0",0,"Nothing"
"1503960366","2016-04-28 01:00:00",62,10,"0.166667",127,"Nothing"
"1503960366","2016-04-28 02:00:00",48,0,"0",0,"Nothing"
"1503960366","2016-04-28 03:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-04-28 04:00:00",48,0,"0",0,"Nothing"
"1503960366","2016-04-28 05:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-04-28 06:00:00",48,0,"0",0,"Nothing"
"1503960366","2016-04-28 07:00:00",49,1,"0.016667",14,"Nothing"
"1503960366","2016-04-28 08:00:00",63,11,"0.183333",128,"Nothing"
"1503960366","2016-04-28 09:00:00",116,38,"0.633333",1192,"Just Noticeable"
"1503960366","2016-04-28 10:00:00",105,19,"0.316667",987,"Nothing"
"1503960366","2016-04-28 11:00:00",73,10,"0.166667",288,"Nothing"
"1503960366","2016-04-29 00:00:00",65,16,"0.266667",317,"Nothing"
"1503960366","2016-04-28 13:00:00",108,33,"0.55",1144,"Just Noticeable"
"1503960366","2016-04-28 14:00:00",124,47,"0.783333",1512,"Just Noticeable"
"1503960366","2016-04-28 15:00:00",61,5,"0.083333",115,"Nothing"
"1503960366","2016-04-28 16:00:00",81,10,"0.166667",554,"Nothing"
"1503960366","2016-04-28 17:00:00",72,11,"0.183333",235,"Nothing"
"1503960366","2016-04-28 18:00:00",138,56,"0.933333",1829,"Just Noticeable"
"1503960366","2016-04-28 19:00:00",56,1,"0.016667",13,"Nothing"
"1503960366","2016-04-28 20:00:00",151,50,"0.833333",2122,"Just Noticeable"
"1503960366","2016-04-28 21:00:00",103,21,"0.35",986,"Nothing"
"1503960366","2016-04-28 22:00:00",55,2,"0.033333",16,"Nothing"
"1503960366","2016-04-28 23:00:00",121,48,"0.8",1512,"Just Noticeable"
"1503960366","2016-04-29 12:00:00",65,9,"0.15",202,"Nothing"
"1503960366","2016-04-29 01:00:00",49,0,"0",0,"Nothing"
"1503960366","2016-04-29 02:00:00",54,4,"0.066667",71,"Nothing"
"1503960366","2016-04-29 03:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-04-29 04:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-04-29 05:00:00",48,0,"0",0,"Nothing"
"1503960366","2016-04-29 06:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-04-29 07:00:00",52,3,"0.05",27,"Nothing"
"1503960366","2016-04-29 08:00:00",67,13,"0.216667",201,"Nothing"
"1503960366","2016-04-29 09:00:00",142,33,"0.55",1820,"Just Noticeable"
"1503960366","2016-04-29 10:00:00",60,4,"0.066667",44,"Nothing"
"1503960366","2016-04-29 11:00:00",60,4,"0.066667",104,"Nothing"
"1503960366","2016-04-30 00:00:00",51,6,"0.1",214,"Nothing"
"1503960366","2016-04-29 13:00:00",62,6,"0.1",41,"Nothing"
"1503960366","2016-04-29 14:00:00",136,56,"0.933333",1711,"Just Noticeable"
"1503960366","2016-04-29 15:00:00",110,23,"0.383333",1076,"Nothing"
"1503960366","2016-04-29 16:00:00",73,10,"0.166667",285,"Nothing"
"1503960366","2016-04-29 17:00:00",75,9,"0.15",380,"Nothing"
"1503960366","2016-04-29 18:00:00",60,5,"0.083333",118,"Nothing"
"1503960366","2016-04-29 19:00:00",71,11,"0.183333",267,"Nothing"
"1503960366","2016-04-29 20:00:00",80,16,"0.266667",386,"Nothing"
"1503960366","2016-04-29 21:00:00",118,20,"0.333333",1366,"Nothing"
"1503960366","2016-04-29 22:00:00",111,27,"0.45",1111,"Nothing"
"1503960366","2016-04-29 23:00:00",140,56,"0.933333",1757,"Just Noticeable"
"1503960366","2016-04-30 12:00:00",58,1,"0.016667",19,"Nothing"
"1503960366","2016-04-30 01:00:00",57,7,"0.116667",65,"Nothing"
"1503960366","2016-04-30 02:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-04-30 03:00:00",49,1,"0.016667",6,"Nothing"
"1503960366","2016-04-30 04:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-04-30 05:00:00",48,0,"0",0,"Nothing"
"1503960366","2016-04-30 06:00:00",48,0,"0",0,"Nothing"
"1503960366","2016-04-30 07:00:00",48,0,"0",0,"Nothing"
"1503960366","2016-04-30 08:00:00",52,3,"0.05",60,"Nothing"
"1503960366","2016-04-30 09:00:00",64,11,"0.183333",148,"Nothing"
"1503960366","2016-04-30 10:00:00",72,17,"0.283333",239,"Nothing"
"1503960366","2016-04-30 11:00:00",62,7,"0.116667",127,"Nothing"
"1503960366","2016-05-01 00:00:00",64,4,"0.066667",92,"Nothing"
"1503960366","2016-04-30 13:00:00",65,11,"0.183333",141,"Nothing"
"1503960366","2016-04-30 14:00:00",85,22,"0.366667",520,"Nothing"
"1503960366","2016-04-30 15:00:00",94,26,"0.433333",993,"Nothing"
"1503960366","2016-04-30 16:00:00",203,99,"1.65",3388,"Very Light"
"1503960366","2016-04-30 17:00:00",160,55,"0.916667",2176,"Just Noticeable"
"1503960366","2016-04-30 18:00:00",159,71,"1.183333",2319,"Very Light"
"1503960366","2016-04-30 19:00:00",60,4,"0.066667",92,"Nothing"
"1503960366","2016-04-30 20:00:00",62,5,"0.083333",117,"Nothing"
"1503960366","2016-04-30 21:00:00",96,22,"0.366667",840,"Nothing"
"1503960366","2016-04-30 22:00:00",144,47,"0.783333",2139,"Just Noticeable"
"1503960366","2016-04-30 23:00:00",116,28,"0.466667",1192,"Nothing"
"1503960366","2016-05-01 12:00:00",66,9,"0.15",247,"Nothing"
"1503960366","2016-05-01 01:00:00",60,8,"0.133333",59,"Nothing"
"1503960366","2016-05-01 02:00:00",50,2,"0.033333",36,"Nothing"
"1503960366","2016-05-01 03:00:00",48,1,"0.016667",4,"Nothing"
"1503960366","2016-05-01 04:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-01 05:00:00",48,0,"0",0,"Nothing"
"1503960366","2016-05-01 06:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-01 07:00:00",52,3,"0.05",41,"Nothing"
"1503960366","2016-05-01 08:00:00",56,6,"0.1",94,"Nothing"
"1503960366","2016-05-01 09:00:00",67,12,"0.2",198,"Nothing"
"1503960366","2016-05-01 10:00:00",61,6,"0.1",146,"Nothing"
"1503960366","2016-05-01 11:00:00",65,10,"0.166667",103,"Nothing"
"1503960366","2016-05-02 00:00:00",50,10,"0.166667",130,"Nothing"
"1503960366","2016-05-01 13:00:00",57,5,"0.083333",85,"Nothing"
"1503960366","2016-05-01 14:00:00",91,25,"0.416667",540,"Nothing"
"1503960366","2016-05-01 15:00:00",81,21,"0.35",294,"Nothing"
"1503960366","2016-05-01 16:00:00",97,23,"0.383333",823,"Nothing"
"1503960366","2016-05-01 17:00:00",108,33,"0.55",1053,"Just Noticeable"
"1503960366","2016-05-01 18:00:00",159,70,"1.166667",2007,"Very Light"
"1503960366","2016-05-01 19:00:00",71,14,"0.233333",177,"Nothing"
"1503960366","2016-05-01 20:00:00",59,6,"0.1",93,"Nothing"
"1503960366","2016-05-01 21:00:00",86,25,"0.416667",363,"Nothing"
"1503960366","2016-05-01 22:00:00",127,50,"0.833333",1552,"Just Noticeable"
"1503960366","2016-05-01 23:00:00",161,76,"1.266667",2557,"Very Light"
"1503960366","2016-05-02 12:00:00",153,0,"0",0,"Nothing"
"1503960366","2016-05-02 01:00:00",59,7,"0.116667",119,"Nothing"
"1503960366","2016-05-02 02:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-02 03:00:00",49,1,"0.016667",21,"Nothing"
"1503960366","2016-05-02 04:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-02 05:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-02 06:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-02 07:00:00",51,3,"0.05",28,"Nothing"
"1503960366","2016-05-02 08:00:00",68,12,"0.2",245,"Nothing"
"1503960366","2016-05-02 09:00:00",142,30,"0.5",1690,"Just Noticeable"
"1503960366","2016-05-02 10:00:00",82,19,"0.316667",369,"Nothing"
"1503960366","2016-05-02 11:00:00",78,16,"0.266667",384,"Nothing"
"1503960366","2016-05-03 00:00:00",54,64,"1.066667",2116,"Very Light"
"1503960366","2016-05-02 13:00:00",107,21,"0.35",1064,"Nothing"
"1503960366","2016-05-02 14:00:00",75,13,"0.216667",355,"Nothing"
"1503960366","2016-05-02 15:00:00",76,11,"0.183333",418,"Nothing"
"1503960366","2016-05-02 16:00:00",88,24,"0.4",420,"Nothing"
"1503960366","2016-05-02 17:00:00",73,12,"0.2",340,"Nothing"
"1503960366","2016-05-02 18:00:00",68,9,"0.15",227,"Nothing"
"1503960366","2016-05-02 19:00:00",73,13,"0.216667",235,"Nothing"
"1503960366","2016-05-02 20:00:00",231,105,"1.75",3903,"Very Light"
"1503960366","2016-05-02 21:00:00",119,25,"0.416667",1427,"Nothing"
"1503960366","2016-05-02 22:00:00",106,28,"0.466667",945,"Nothing"
"1503960366","2016-05-02 23:00:00",80,17,"0.283333",404,"Nothing"
"1503960366","2016-05-03 12:00:00",81,3,"0.05",55,"Nothing"
"1503960366","2016-05-03 01:00:00",58,6,"0.1",79,"Nothing"
"1503960366","2016-05-03 02:00:00",49,1,"0.016667",20,"Nothing"
"1503960366","2016-05-03 03:00:00",57,5,"0.083333",110,"Nothing"
"1503960366","2016-05-03 04:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-03 05:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-03 06:00:00",50,2,"0.033333",16,"Nothing"
"1503960366","2016-05-03 07:00:00",51,3,"0.05",23,"Nothing"
"1503960366","2016-05-03 08:00:00",64,11,"0.183333",158,"Nothing"
"1503960366","2016-05-03 09:00:00",114,24,"0.4",1391,"Nothing"
"1503960366","2016-05-03 10:00:00",99,25,"0.416667",955,"Nothing"
"1503960366","2016-05-03 11:00:00",74,12,"0.2",297,"Nothing"
"1503960366","2016-05-04 00:00:00",79,17,"0.283333",396,"Nothing"
"1503960366","2016-05-03 13:00:00",83,23,"0.383333",309,"Nothing"
"1503960366","2016-05-03 14:00:00",88,26,"0.433333",384,"Nothing"
"1503960366","2016-05-03 15:00:00",136,46,"0.766667",1719,"Just Noticeable"
"1503960366","2016-05-03 16:00:00",103,33,"0.55",870,"Just Noticeable"
"1503960366","2016-05-03 17:00:00",89,18,"0.3",690,"Nothing"
"1503960366","2016-05-03 18:00:00",191,86,"1.433333",3119,"Very Light"
"1503960366","2016-05-03 19:00:00",58,5,"0.083333",140,"Nothing"
"1503960366","2016-05-03 20:00:00",50,1,"0.016667",6,"Nothing"
"1503960366","2016-05-03 21:00:00",109,37,"0.616667",1333,"Just Noticeable"
"1503960366","2016-05-03 22:00:00",163,58,"0.966667",2549,"Just Noticeable"
"1503960366","2016-05-03 23:00:00",77,10,"0.166667",484,"Nothing"
"1503960366","2016-05-04 12:00:00",75,17,"0.283333",400,"Nothing"
"1503960366","2016-05-04 01:00:00",53,2,"0.033333",18,"Nothing"
"1503960366","2016-05-04 02:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-04 03:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-04 04:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-04 05:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-04 06:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-04 07:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-04 08:00:00",53,4,"0.066667",68,"Nothing"
"1503960366","2016-05-04 09:00:00",125,22,"0.366667",1470,"Nothing"
"1503960366","2016-05-04 10:00:00",87,26,"0.433333",598,"Nothing"
"1503960366","2016-05-04 11:00:00",65,7,"0.116667",194,"Nothing"
"1503960366","2016-05-05 00:00:00",56,12,"0.2",366,"Nothing"
"1503960366","2016-05-04 13:00:00",76,16,"0.266667",318,"Nothing"
"1503960366","2016-05-04 14:00:00",152,67,"1.116667",2284,"Very Light"
"1503960366","2016-05-04 15:00:00",65,7,"0.116667",138,"Nothing"
"1503960366","2016-05-04 16:00:00",64,6,"0.1",144,"Nothing"
"1503960366","2016-05-04 17:00:00",71,11,"0.183333",341,"Nothing"
"1503960366","2016-05-04 18:00:00",145,62,"1.033333",2041,"Very Light"
"1503960366","2016-05-04 19:00:00",78,19,"0.316667",205,"Nothing"
"1503960366","2016-05-04 20:00:00",124,30,"0.5",1316,"Just Noticeable"
"1503960366","2016-05-04 21:00:00",110,39,"0.65",1106,"Just Noticeable"
"1503960366","2016-05-04 22:00:00",63,8,"0.133333",93,"Nothing"
"1503960366","2016-05-04 23:00:00",52,0,"0",0,"Nothing"
"1503960366","2016-05-05 12:00:00",75,6,"0.1",70,"Nothing"
"1503960366","2016-05-05 01:00:00",58,6,"0.1",113,"Nothing"
"1503960366","2016-05-05 02:00:00",52,2,"0.033333",19,"Nothing"
"1503960366","2016-05-05 03:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-05 04:00:00",53,4,"0.066667",44,"Nothing"
"1503960366","2016-05-05 05:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-05 06:00:00",49,1,"0.016667",8,"Nothing"
"1503960366","2016-05-05 07:00:00",51,3,"0.05",23,"Nothing"
"1503960366","2016-05-05 08:00:00",61,10,"0.166667",107,"Nothing"
"1503960366","2016-05-05 09:00:00",131,26,"0.433333",1615,"Nothing"
"1503960366","2016-05-05 10:00:00",78,15,"0.25",360,"Nothing"
"1503960366","2016-05-05 11:00:00",59,4,"0.066667",28,"Nothing"
"1503960366","2016-05-06 00:00:00",68,13,"0.216667",318,"Nothing"
"1503960366","2016-05-05 13:00:00",110,21,"0.35",1231,"Nothing"
"1503960366","2016-05-05 14:00:00",75,12,"0.2",375,"Nothing"
"1503960366","2016-05-05 15:00:00",72,14,"0.233333",187,"Nothing"
"1503960366","2016-05-05 16:00:00",102,21,"0.35",989,"Nothing"
"1503960366","2016-05-05 17:00:00",154,70,"1.166667",2217,"Very Light"
"1503960366","2016-05-05 18:00:00",95,30,"0.5",715,"Just Noticeable"
"1503960366","2016-05-05 19:00:00",82,20,"0.333333",348,"Nothing"
"1503960366","2016-05-05 20:00:00",79,19,"0.316667",283,"Nothing"
"1503960366","2016-05-05 21:00:00",219,113,"1.883333",3897,"Very Light"
"1503960366","2016-05-05 22:00:00",95,17,"0.283333",900,"Nothing"
"1503960366","2016-05-05 23:00:00",60,6,"0.1",200,"Nothing"
"1503960366","2016-05-06 12:00:00",72,12,"0.2",186,"Nothing"
"1503960366","2016-05-06 01:00:00",51,1,"0.016667",4,"Nothing"
"1503960366","2016-05-06 02:00:00",57,7,"0.116667",88,"Nothing"
"1503960366","2016-05-06 03:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-06 04:00:00",48,1,"0.016667",19,"Nothing"
"1503960366","2016-05-06 05:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-06 06:00:00",48,0,"0",0,"Nothing"
"1503960366","2016-05-06 07:00:00",51,3,"0.05",23,"Nothing"
"1503960366","2016-05-06 08:00:00",63,9,"0.15",146,"Nothing"
"1503960366","2016-05-06 09:00:00",134,29,"0.483333",1683,"Nothing"
"1503960366","2016-05-06 10:00:00",85,20,"0.333333",504,"Nothing"
"1503960366","2016-05-06 11:00:00",65,6,"0.1",234,"Nothing"
"1503960366","2016-05-07 00:00:00",65,13,"0.216667",261,"Nothing"
"1503960366","2016-05-06 13:00:00",66,10,"0.166667",175,"Nothing"
"1503960366","2016-05-06 14:00:00",83,15,"0.25",535,"Nothing"
"1503960366","2016-05-06 15:00:00",104,27,"0.45",900,"Nothing"
"1503960366","2016-05-06 16:00:00",78,17,"0.283333",335,"Nothing"
"1503960366","2016-05-06 17:00:00",73,13,"0.216667",279,"Nothing"
"1503960366","2016-05-06 18:00:00",127,28,"0.466667",1532,"Nothing"
"1503960366","2016-05-06 19:00:00",172,55,"0.916667",2500,"Just Noticeable"
"1503960366","2016-05-06 20:00:00",73,16,"0.266667",255,"Nothing"
"1503960366","2016-05-06 21:00:00",83,20,"0.333333",514,"Nothing"
"1503960366","2016-05-06 22:00:00",78,19,"0.316667",375,"Nothing"
"1503960366","2016-05-06 23:00:00",124,52,"0.866667",1611,"Just Noticeable"
"1503960366","2016-05-07 12:00:00",62,9,"0.15",168,"Nothing"
"1503960366","2016-05-07 01:00:00",48,0,"0",0,"Nothing"
"1503960366","2016-05-07 02:00:00",50,2,"0.033333",19,"Nothing"
"1503960366","2016-05-07 03:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-07 04:00:00",48,0,"0",0,"Nothing"
"1503960366","2016-05-07 05:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-07 06:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-07 07:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-07 08:00:00",61,9,"0.15",132,"Nothing"
"1503960366","2016-05-07 09:00:00",59,7,"0.116667",115,"Nothing"
"1503960366","2016-05-07 10:00:00",133,46,"0.766667",1291,"Just Noticeable"
"1503960366","2016-05-07 11:00:00",164,59,"0.983333",2352,"Just Noticeable"
"1503960366","2016-05-08 00:00:00",62,6,"0.1",129,"Nothing"
"1503960366","2016-05-07 13:00:00",55,2,"0.033333",77,"Nothing"
"1503960366","2016-05-07 14:00:00",64,9,"0.15",125,"Nothing"
"1503960366","2016-05-07 15:00:00",65,4,"0.066667",318,"Nothing"
"1503960366","2016-05-07 16:00:00",68,10,"0.166667",259,"Nothing"
"1503960366","2016-05-07 17:00:00",64,6,"0.1",173,"Nothing"
"1503960366","2016-05-07 18:00:00",71,13,"0.216667",253,"Nothing"
"1503960366","2016-05-07 19:00:00",91,21,"0.35",652,"Nothing"
"1503960366","2016-05-07 20:00:00",59,3,"0.05",102,"Nothing"
"1503960366","2016-05-07 21:00:00",140,61,"1.016667",2073,"Very Light"
"1503960366","2016-05-07 22:00:00",209,108,"1.8",3696,"Very Light"
"1503960366","2016-05-07 23:00:00",55,3,"0.05",58,"Nothing"
"1503960366","2016-05-08 12:00:00",85,8,"0.133333",147,"Nothing"
"1503960366","2016-05-08 01:00:00",48,0,"0",0,"Nothing"
"1503960366","2016-05-08 02:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-08 03:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-08 04:00:00",48,1,"0.016667",6,"Nothing"
"1503960366","2016-05-08 05:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-08 06:00:00",48,1,"0.016667",7,"Nothing"
"1503960366","2016-05-08 07:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-08 08:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-08 09:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-08 10:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-08 11:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-09 00:00:00",60,22,"0.366667",511,"Nothing"
"1503960366","2016-05-08 13:00:00",65,8,"0.133333",227,"Nothing"
"1503960366","2016-05-08 14:00:00",98,30,"0.5",660,"Just Noticeable"
"1503960366","2016-05-08 15:00:00",68,10,"0.166667",341,"Nothing"
"1503960366","2016-05-08 16:00:00",58,5,"0.083333",100,"Nothing"
"1503960366","2016-05-08 17:00:00",69,14,"0.233333",240,"Nothing"
"1503960366","2016-05-08 18:00:00",261,115,"1.916667",4472,"Very Light"
"1503960366","2016-05-08 19:00:00",107,36,"0.6",1069,"Just Noticeable"
"1503960366","2016-05-08 20:00:00",88,28,"0.466667",793,"Nothing"
"1503960366","2016-05-08 21:00:00",101,33,"0.55",663,"Just Noticeable"
"1503960366","2016-05-08 22:00:00",92,29,"0.483333",553,"Nothing"
"1503960366","2016-05-08 23:00:00",66,11,"0.183333",271,"Nothing"
"1503960366","2016-05-09 12:00:00",79,9,"0.15",135,"Nothing"
"1503960366","2016-05-09 01:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-09 02:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-09 03:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-09 04:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-09 05:00:00",49,1,"0.016667",14,"Nothing"
"1503960366","2016-05-09 06:00:00",81,22,"0.366667",408,"Nothing"
"1503960366","2016-05-09 07:00:00",63,6,"0.1",214,"Nothing"
"1503960366","2016-05-09 08:00:00",58,3,"0.05",109,"Nothing"
"1503960366","2016-05-09 09:00:00",58,3,"0.05",160,"Nothing"
"1503960366","2016-05-09 10:00:00",69,10,"0.166667",322,"Nothing"
"1503960366","2016-05-09 11:00:00",74,6,"0.1",477,"Nothing"
"1503960366","2016-05-10 00:00:00",47,12,"0.2",507,"Nothing"
"1503960366","2016-05-09 13:00:00",52,1,"0.016667",7,"Nothing"
"1503960366","2016-05-09 14:00:00",51,0,"0",0,"Nothing"
"1503960366","2016-05-09 15:00:00",53,1,"0.016667",22,"Nothing"
"1503960366","2016-05-09 16:00:00",176,75,"1.25",2692,"Very Light"
"1503960366","2016-05-09 17:00:00",125,37,"0.616667",1260,"Just Noticeable"
"1503960366","2016-05-09 18:00:00",90,25,"0.416667",624,"Nothing"
"1503960366","2016-05-09 19:00:00",115,39,"0.65",1062,"Just Noticeable"
"1503960366","2016-05-09 20:00:00",117,43,"0.716667",1325,"Just Noticeable"
"1503960366","2016-05-09 21:00:00",168,73,"1.216667",2684,"Very Light"
"1503960366","2016-05-09 22:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-09 23:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-10 12:00:00",63,0,"0",0,"Nothing"
"1503960366","2016-05-10 01:00:00",58,6,"0.1",92,"Nothing"
"1503960366","2016-05-10 02:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-10 03:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-10 04:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-10 05:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-10 06:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-10 07:00:00",53,4,"0.066667",47,"Nothing"
"1503960366","2016-05-10 08:00:00",67,11,"0.183333",227,"Nothing"
"1503960366","2016-05-10 09:00:00",118,24,"0.4",1461,"Nothing"
"1503960366","2016-05-10 10:00:00",76,16,"0.266667",258,"Nothing"
"1503960366","2016-05-10 11:00:00",102,35,"0.583333",988,"Just Noticeable"
"1503960366","2016-05-11 00:00:00",72,6,"0.1",74,"Nothing"
"1503960366","2016-05-10 13:00:00",73,14,"0.233333",234,"Nothing"
"1503960366","2016-05-10 14:00:00",66,8,"0.133333",159,"Nothing"
"1503960366","2016-05-10 15:00:00",101,36,"0.6",1038,"Just Noticeable"
"1503960366","2016-05-10 16:00:00",83,22,"0.366667",312,"Nothing"
"1503960366","2016-05-10 17:00:00",88,17,"0.283333",645,"Nothing"
"1503960366","2016-05-10 18:00:00",160,69,"1.15",2494,"Very Light"
"1503960366","2016-05-10 19:00:00",127,51,"0.85",1418,"Just Noticeable"
"1503960366","2016-05-10 20:00:00",164,73,"1.216667",2480,"Very Light"
"1503960366","2016-05-10 21:00:00",77,19,"0.316667",251,"Nothing"
"1503960366","2016-05-10 22:00:00",50,0,"0",0,"Nothing"
"1503960366","2016-05-10 23:00:00",53,3,"0.05",29,"Nothing"
"1503960366","2016-05-11 12:00:00",63,14,"0.233333",266,"Nothing"
"1503960366","2016-05-11 01:00:00",54,4,"0.066667",45,"Nothing"
"1503960366","2016-05-11 02:00:00",54,4,"0.066667",73,"Nothing"
"1503960366","2016-05-11 03:00:00",49,1,"0.016667",10,"Nothing"
"1503960366","2016-05-11 04:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-11 05:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-11 06:00:00",47,0,"0",0,"Nothing"
"1503960366","2016-05-11 07:00:00",53,5,"0.083333",47,"Nothing"
"1503960366","2016-05-11 08:00:00",78,21,"0.35",312,"Nothing"
"1503960366","2016-05-11 09:00:00",144,32,"0.533333",1914,"Just Noticeable"
"1503960366","2016-05-11 10:00:00",89,19,"0.316667",644,"Nothing"
"1503960366","2016-05-11 11:00:00",75,15,"0.25",259,"Nothing"
